model_num,lambda,loss,accuracy,epoch,l2,l0,re loss
1,0.0001,0.4501176178455353,0.9283619523048401,5,194.0742645263672,308.110107421875,0.0308110099285841
1,0.0001,0.4375355541706085,0.9168936014175415,10,251.3410186767578,275.4349365234375,0.02754349075257778
1,0.0001,0.43173471093177795,0.9283619523048401,15,289.58917236328125,254.79661560058594,0.02547965943813324
1,0.0001,0.432862251996994,0.9168936014175415,20,302.12628173828125,240.5448455810547,0.02405448444187641
1,0.0001,0.4238360524177551,0.9307184815406799,25,326.1304016113281,227.93560791015625,0.022793561220169067
1,0.0001,0.42452067136764526,0.9305090308189392,30,394.19464111328125,217.70579528808594,0.021770577877759933
1,0.0001,0.4262383282184601,0.9305090308189392,35,457.5424499511719,206.9246826171875,0.02069246768951416
1,0.0001,0.42953306436538696,0.9305090308189392,40,537.599365234375,199.93496704101562,0.0199934970587492
1,0.0001,0.40256577730178833,0.9335986375808716,45,581.9577026367188,194.8426055908203,0.0194842591881752
1,0.0001,0.40013858675956726,0.9335986375808716,50,619.6433715820312,191.0743408203125,0.019107433035969734
1,0.0001,0.40080663561820984,0.9335986375808716,55,655.8455810546875,186.64569091796875,0.018664570525288582
1,0.0001,0.4020994007587433,0.9335986375808716,60,677.068115234375,183.16336059570312,0.01831633597612381
1,0.0001,0.4089870750904083,0.9222350120544434,65,714.9583740234375,180.16659545898438,0.01801665686070919
1,0.0001,0.4008966386318207,0.9335986375808716,70,744.7689208984375,176.1365966796875,0.01761365868151188
1,0.0001,0.4010729193687439,0.9335986375808716,75,784.9784545898438,172.7117156982422,0.017271172255277634
1,0.0001,0.404448002576828,0.9222350120544434,80,794.962646484375,170.14910888671875,0.01701490953564644
1,0.0001,0.40339890122413635,0.9333891868591309,85,810.84765625,168.10665893554688,0.016810663044452667
1,0.0001,0.4008530378341675,0.9335986375808716,90,841.3375244140625,165.63192749023438,0.016563192009925842
1,0.0001,0.40330860018730164,0.9222350120544434,95,870.2650146484375,163.52499389648438,0.016352498903870583
1,0.0001,0.40114447474479675,0.9335986375808716,100,909.08544921875,160.50424194335938,0.016050424426794052
1,0.0001,0.40035685896873474,0.9335986375808716,105,917.7945556640625,156.33604431152344,0.01563360169529915
1,0.0001,0.3999827206134796,0.9335986375808716,110,921.79736328125,152.14801025390625,0.015214800834655762
1,0.0001,0.4000864326953888,0.9335986375808716,115,936.595458984375,148.6441650390625,0.014864416792988777
1,0.0001,0.4037764072418213,0.9337557554244995,120,977.1507568359375,146.1726837158203,0.014617268927395344
1,0.0001,0.40100792050361633,0.9288332462310791,125,1028.6336669921875,144.05953979492188,0.014405954629182816
1,0.0001,0.4016272723674774,0.9335986375808716,130,1068.33544921875,142.34564208984375,0.01423456147313118
1,0.0001,0.4000736474990845,0.9335986375808716,135,1080.944580078125,140.7760009765625,0.014077599160373211
1,0.0001,0.4012806713581085,0.9335986375808716,140,1095.63427734375,139.39418029785156,0.013939416967332363
1,0.0001,0.4005244970321655,0.9334939122200012,145,1100.3697509765625,138.5573272705078,0.01385573297739029
1,0.0001,0.405138224363327,0.9344888925552368,150,1144.52490234375,137.73147583007812,0.013773148879408836
1,0.0001,0.3982897698879242,0.935379147529602,155,1270.2958984375,137.63400268554688,0.013763399794697762
1,0.0001,0.29695096611976624,0.94349604845047,160,1329.877685546875,137.49111938476562,0.013749112375080585
1,0.0001,0.2354559451341629,0.9608818888664246,165,1376.9122314453125,136.589111328125,0.013658910989761353
1,0.0001,0.2539607584476471,0.9599916338920593,170,1454.5234375,136.86314392089844,0.013686314225196838
1,0.0001,0.23075124621391296,0.9626623392105103,175,1487.263916015625,136.5855255126953,0.013658551499247551
1,0.0001,0.042077649384737015,0.9981671571731567,180,1548.513916015625,137.24191284179688,0.01372419111430645
1,0.0001,0.013149112462997437,1.0,185,1570.0400390625,136.83705139160156,0.013683704659342766
1,0.0001,0.030475173145532608,0.9995810389518738,190,1586.586181640625,136.04734802246094,0.013604734092950821
1,0.0001,0.0348106324672699,1.0,195,1636.3897705078125,137.2322235107422,0.0137232206761837
1,0.0001,0.01262856088578701,1.0,200,1664.4923095703125,137.5956268310547,0.013759561814367771
1,0.0001,0.013907505199313164,1.0,205,1692.22216796875,137.14178466796875,0.013714179396629333
1,0.0001,0.008775276131927967,1.0,210,1708.89697265625,136.16656494140625,0.01361665315926075
1,0.0001,0.008028438314795494,1.0,215,1715.59326171875,136.2594451904297,0.013625944033265114
1,0.0001,0.008307146839797497,1.0,220,1738.7537841796875,135.77392578125,0.01357739232480526
1,0.0001,0.007058619521558285,1.0,225,1751.56591796875,134.6768798828125,0.013467688113451004
1,0.0001,0.004356265999376774,1.0,230,1760.481689453125,134.3851318359375,0.0134385135024786
1,0.0001,0.007378160022199154,1.0,235,1781.353759765625,133.65708923339844,0.013365709222853184
1,0.0001,0.036457568407058716,0.9993715882301331,240,1862.94873046875,133.9685821533203,0.013396857306361198
1,0.0001,0.04315734654664993,0.9980100393295288,245,1924.895751953125,133.47398376464844,0.013347398489713669
1,0.0001,0.0366995669901371,0.9981671571731567,250,1928.389892578125,132.9495391845703,0.013294952921569347
1,0.0001,0.040538888424634933,0.9981671571731567,255,1971.012939453125,132.44427490234375,0.013244427740573883
1,0.0001,0.012971149757504463,0.9996858239173889,260,1991.6427001953125,132.6638946533203,0.013266390189528465
1,0.0001,0.008755121380090714,1.0,265,2007.1318359375,132.4083251953125,0.013240832835435867
1,0.0001,0.01477025169879198,1.0,270,2105.603271484375,132.65672302246094,0.013265671208500862
1,0.0001,0.005528078880161047,1.0,275,2169.8369140625,132.53228759765625,0.01325322687625885
1,0.0001,0.007259167730808258,1.0,280,2261.238525390625,132.33717346191406,0.01323371659964323
1,0.0001,0.0068802195601165295,1.0,285,2301.21484375,131.68145751953125,0.013168144039809704
1,0.0001,0.02334851771593094,1.0,290,2323.239013671875,130.84915161132812,0.013084915466606617
2,0.0001,0.6181089282035828,0.9180605411529541,5,145.56582641601562,287.6024169921875,0.028760241344571114
2,0.0001,0.4394637644290924,0.9180605411529541,10,251.29696655273438,257.2237854003906,0.025722378864884377
2,0.0001,0.4350321888923645,0.926324188709259,15,283.75396728515625,242.36256408691406,0.024236256256699562
2,0.0001,0.43504610657691956,0.9180605411529541,20,292.52569580078125,227.40994262695312,0.022740991786122322
2,0.0001,0.4367523491382599,0.926324188709259,25,312.4347229003906,215.31655883789062,0.02153165452182293
2,0.0001,0.43303030729293823,0.926324188709259,30,323.95782470703125,204.17153930664062,0.02041715383529663
2,0.0001,0.43954578042030334,0.926324188709259,35,335.0763244628906,194.7562713623047,0.019475625827908516
2,0.0001,0.4401572346687317,0.926324188709259,40,339.80029296875,185.26339721679688,0.018526338040828705
2,0.0001,0.4441096782684326,0.926324188709259,45,368.560302734375,178.44119262695312,0.017844118177890778
2,0.0001,0.43291333317756653,0.926324188709259,50,374.4557800292969,172.51101684570312,0.01725110039114952
2,0.0001,0.43331703543663025,0.926324188709259,55,380.4085388183594,167.61474609375,0.016761476173996925
2,0.0001,0.43255966901779175,0.926324188709259,60,383.2352294921875,163.15684509277344,0.016315683722496033
2,0.0001,0.43394580483436584,0.9180605411529541,65,386.89739990234375,158.69970703125,0.015869971364736557
2,0.0001,0.4322582185268402,0.926324188709259,70,388.45050048828125,154.205322265625,0.01542053185403347
2,0.0001,0.43776434659957886,0.926324188709259,75,391.2677917480469,149.6371612548828,0.014963716268539429
2,0.0001,0.43661025166511536,0.926324188709259,80,401.5502014160156,144.77786254882812,0.014477785676717758
2,0.0001,0.4337182939052582,0.926324188709259,85,436.48828125,141.03070068359375,0.014103068970143795
2,0.0001,0.43262118101119995,0.926324188709259,90,463.1512145996094,137.83367919921875,0.013783367350697517
2,0.0001,0.43327921628952026,0.926324188709259,95,498.84344482421875,133.96817016601562,0.013396816328167915
2,0.0001,0.4321361482143402,0.926324188709259,100,527.819580078125,131.74069213867188,0.013174068182706833
2,0.0001,0.4330613315105438,0.926324188709259,105,539.2515869140625,129.6427001953125,0.012964269146323204
2,0.0001,0.43224242329597473,0.926324188709259,110,545.846923828125,127.6882095336914,0.01276881992816925
2,0.0001,0.43148934841156006,0.926324188709259,115,548.1194458007812,125.85062408447266,0.01258506253361702
2,0.0001,0.43250012397766113,0.926324188709259,120,578.5098266601562,123.41339111328125,0.012341338209807873
2,0.0001,0.43398723006248474,0.926324188709259,125,611.8843994140625,121.81611633300781,0.012181609869003296
2,0.0001,0.43411099910736084,0.926324188709259,130,621.5270385742188,120.12149047851562,0.012012148275971413
2,0.0001,0.4325348734855652,0.926324188709259,135,627.1397705078125,118.31441497802734,0.011831441894173622
2,0.0001,0.4320659935474396,0.926324188709259,140,633.852294921875,116.38589477539062,0.011638589203357697
2,0.0001,0.43180835247039795,0.9282158613204956,145,662.827392578125,115.10336303710938,0.011510336771607399
2,0.0001,0.429447203874588,0.9282158613204956,150,676.0391235351562,113.0601577758789,0.011306015774607658
2,0.0001,0.4277403652667999,0.9282158613204956,155,698.9385986328125,111.48919677734375,0.011148919351398945
2,0.0001,0.42219215631484985,0.9304559826850891,160,817.32275390625,110.51358032226562,0.011051356792449951
2,0.0001,0.4079582095146179,0.9320987462997437,165,1096.2039794921875,114.6285171508789,0.01146285142749548
2,0.0001,0.2358824759721756,0.9626642465591431,170,1564.895263671875,123.50765228271484,0.01235076505690813
2,0.0001,0.22866788506507874,0.9626642465591431,175,1697.3636474609375,123.32072448730469,0.012332071550190449
2,0.0001,0.23978810012340546,0.9626642465591431,180,1784.4627685546875,123.42591857910156,0.01234259083867073
2,0.0001,0.22931012511253357,0.9626642465591431,185,1818.1484375,123.02921295166016,0.01230292022228241
2,0.0001,0.22563216090202332,0.9626642465591431,190,1898.0216064453125,122.56475830078125,0.012256475165486336
2,0.0001,0.2256351262331009,0.9626642465591431,195,1918.7095947265625,122.13835144042969,0.01221383549273014
2,0.0001,0.22447995841503143,0.9626642465591431,200,1945.7598876953125,121.49897003173828,0.01214989647269249
2,0.0001,0.22540028393268585,0.9626642465591431,205,2007.25439453125,121.05806732177734,0.012105806730687618
2,0.0001,0.2248239815235138,0.9626642465591431,210,2040.0185546875,120.61891174316406,0.012061890214681625
2,0.0001,0.2275070697069168,0.9626642465591431,215,2027.872802734375,120.22998809814453,0.012023000046610832
2,0.0001,0.2261783480644226,0.9626642465591431,220,2060.005859375,120.30103302001953,0.012030103243887424
2,0.0001,0.22588923573493958,0.9626642465591431,225,2099.879150390625,119.70822143554688,0.011970821768045425
2,0.0001,0.22544056177139282,0.9626642465591431,230,2089.83984375,119.22374725341797,0.011922374367713928
2,0.0001,0.22563518583774567,0.9626642465591431,235,2088.625732421875,118.36735534667969,0.011836735531687737
2,0.0001,0.22552774846553802,0.9626642465591431,240,2091.15966796875,117.92793273925781,0.011792793869972229
2,0.0001,0.22464583814144135,0.9626642465591431,245,2115.62744140625,117.53668212890625,0.011753668077290058
2,0.0001,0.22442789375782013,0.9626642465591431,250,2127.154296875,117.06539154052734,0.011706539429724216
2,0.0001,0.22752496600151062,0.9626642465591431,255,2137.767578125,116.55288696289062,0.011655287817120552
2,0.0001,0.22398658096790314,0.9626642465591431,260,2148.08251953125,116.15666198730469,0.011615665629506111
2,0.0001,0.2253013551235199,0.9626642465591431,265,2186.88720703125,115.44090270996094,0.011544088833034039
2,0.0001,0.2250959724187851,0.9626642465591431,270,2202.95556640625,114.9609375,0.01149609312415123
2,0.0001,0.22612155973911285,0.956591010093689,275,2211.68310546875,114.88311767578125,0.011488310992717743
2,0.0001,0.22526508569717407,0.9626642465591431,280,2223.17626953125,114.8193588256836,0.0114819360896945
