model_num,lambda,loss,accuracy,epoch,l2,l0,re loss
1,1e-05,0.03302862122654915,1.0,5,331.20263671875,510.09588623046875,0.005100958980619907
1,1e-05,0.00829348899424076,1.0,10,399.2850341796875,510.1055908203125,0.005101055838167667
1,1e-05,0.004511573817580938,1.0,15,464.046142578125,509.12213134765625,0.005091221071779728
1,1e-05,0.00237641460262239,1.0,20,493.67333984375,509.0047607421875,0.005090047139674425
1,1e-05,0.0015815601218491793,1.0,25,511.18756103515625,508.490966796875,0.005084909498691559
1,1e-05,0.0011083463905379176,1.0,30,548.6658325195312,508.2300109863281,0.005082299932837486
1,1e-05,0.0007753229583613575,1.0,35,577.8511962890625,507.8043212890625,0.005078043323010206
1,1e-05,0.0006265045958571136,1.0,40,587.3735961914062,507.37713623046875,0.005073770880699158
1,1e-05,0.0004917999031022191,1.0,45,596.0590209960938,506.966796875,0.005069667939096689
1,1e-05,0.00039375704363919795,1.0,50,605.47998046875,506.57177734375,0.00506571726873517
1,1e-05,0.00032609968911856413,1.0,55,646.0907592773438,504.9808044433594,0.0050498079508543015
1,1e-05,0.0003264495462644845,1.0,60,680.9302978515625,503.8157653808594,0.005038157571107149
1,1e-05,0.00026321285986341536,1.0,65,687.732421875,502.9759216308594,0.005029758904129267
1,1e-05,0.00038062583189457655,1.0,70,799.411865234375,500.19366455078125,0.005001936107873917
1,1e-05,0.0016475613228976727,1.0,75,955.450927734375,493.952880859375,0.004939528647810221
1,1e-05,0.0012960542226210237,1.0,80,1049.5457763671875,492.59295654296875,0.0049259294755756855
1,1e-05,0.00040947520756162703,1.0,85,1088.8818359375,491.72064208984375,0.00491720624268055
1,1e-05,0.0009380856645293534,1.0,90,1119.97314453125,490.908935546875,0.004909089300781488
1,1e-05,0.00031534963636659086,1.0,95,1124.6392822265625,489.95989990234375,0.004899599123746157
1,1e-05,0.00023816242173779756,1.0,100,1130.62353515625,489.20849609375,0.004892084747552872
1,1e-05,0.00018939973961096257,1.0,105,1143.7412109375,488.30322265625,0.004883031826466322
1,1e-05,0.00015461868315469474,1.0,110,1158.0462646484375,487.58514404296875,0.004875850863754749
1,1e-05,0.00016782312013674527,1.0,115,1198.641357421875,487.4016418457031,0.004874016158282757
1,1e-05,0.00013300415594130754,1.0,120,1204.162109375,485.95489501953125,0.00485954899340868
1,1e-05,0.00011089722829638049,1.0,125,1211.72607421875,484.76556396484375,0.004847655538469553
1,1e-05,0.00011210394586669281,1.0,130,1216.5328369140625,483.519775390625,0.004835197702050209
1,1e-05,0.00047855451703071594,1.0,135,1220.2901611328125,482.068115234375,0.00482068071141839
1,1e-05,8.549121412215754e-05,1.0,140,1233.3291015625,480.83837890625,0.004808383993804455
1,1e-05,7.04000995028764e-05,1.0,145,1237.3828125,479.6426086425781,0.004796425811946392
1,1e-05,0.00014258100418373942,1.0,150,1266.724609375,477.81427001953125,0.004778143018484116
1,1e-05,8.450522000202909e-05,1.0,155,1270.322021484375,476.4693603515625,0.004764693323522806
1,1e-05,7.873869617469609e-05,1.0,160,1284.650634765625,474.7926025390625,0.004747925791889429
1,1e-05,5.0955604820046574e-05,1.0,165,1296.4659423828125,473.2511291503906,0.004732511006295681
1,1e-05,9.374311775900424e-05,1.0,170,1354.1817626953125,470.03515625,0.004700351040810347
1,1e-05,6.218678026925772e-05,1.0,175,1367.1845703125,468.0926513671875,0.004680926445871592
1,1e-05,4.450216147233732e-05,1.0,180,1398.067138671875,466.219482421875,0.004662195220589638
1,1e-05,3.9273738366318867e-05,1.0,185,1401.4267578125,464.1202392578125,0.0046412027440965176
1,1e-05,3.4810702345566824e-05,1.0,190,1404.159423828125,461.9842834472656,0.0046198428608477116
